Temperature,Moisture,Water_Content,SpO2,Fatigue,Drowsiness,Stress,Heart_Rate,Respiration_Rate,Systolic_BP,Diastolic_BP,Efficiency
37.897771074506664,38.52166767780743,48.845876109022704,85.08014078227562,0.9755564591329364,0.9149395393638828,0.8421280461216161,114.87884888947151,26.610270582343674,131,86,0.1731823864307594
36.67134730834923,42.91410504978408,69.75785543565414,93.18515865196322,0.5264253854917585,0.5039995458237085,0.42086262176952777,90.24901168619509,20.25705604972278,126,84,0.46190984541075153
38.85312891742737,47.78662134286445,60.833164383472166,90.57476330350575,0.5509117830769701,0.4776513970114906,0.47360015609615347,105.00096656949836,19.14979915080141,115,83,0.4295911397240687
38.83541290530755,56.95722579523804,65.21575664054394,91.91770693550853,0.613049733648443,0.5851778740627818,0.6301745400891285,101.78337252183307,22.5247586580224,119,79,0.37321771430357636
37.33728643984886,38.619704410265925,54.941565342580574,85.53725276314454,0.8488968313853136,0.8704567154405829,0.8800607641277742,134.6726693004883,26.676072297270032,137,85,0.16068281681371194
36.32013426414372,50.038240233139135,71.51515604147515,98.96356496327174,0.1612942384312598,0.20196888646761488,0.26858330830444044,85.26535231652117,13.238656542231135,116,70,0.6557462338225347
36.338985493372185,49.966950227858995,40.609273726179204,87.66661773929802,0.8471347290207849,0.9831341217794012,0.9443257591644025,127.88414185089604,22.857314285657814,132,89,0.14264535718946236
38.40854526890919,51.32444689621297,51.883134694975745,93.70157763041728,0.5479115376169449,0.45251018210617877,0.3407019025448875,103.3603102763872,20.96808018743016,117,84,0.45163319964294474
35.86889576322151,68.28215181549906,73.21710426482802,98.22786076973297,0.11611865463260097,0.007763858641050991,0.08468934851490349,66.78097694230746,13.92758833409749,111,75,0.8180589861796594
36.419792191730046,69.36682048680612,72.46992208292976,96.31363336894503,0.02288849360996127,0.23698033568813445,0.15264771055185633,60.26284929575842,12.526665413820478,112,70,0.788943193335812
36.98470411550504,53.381465643294426,80.01687504749431,97.63718411410402,0.17731754001838765,0.06095107655442998,0.2369768883478797,69.10320522280851,19.76254941537977,115,71,0.7437375791612686
37.441192764562594,46.57524318284953,55.74017609004022,91.91293137663635,0.6311361983977614,0.4009923041562398,0.4666394902847111,109.98488337205633,24.61213759108972,128,83,0.37543672194325695
35.29232829459193,69.91084159184797,71.43095064290172,97.09729218224203,0.06390609629546169,0.14390905292271242,0.08487375723114861,74.95373734800854,19.33731736516814,116,72,0.7624291783558337
35.47652530013251,58.627219750478204,88.63532774153312,99.73422271593967,0.0433109671604732,0.10085098013236975,0.09433830685470293,71.20789556741096,14.182096977576347,110,76,0.8464706513273463
36.06744370611931,52.51007087526403,72.55007234639496,99.83411601207892,0.10418123414948668,0.03908292259765018,0.1690074622154495,85.34383835379137,15.216073613503601,114,75,0.7414352261326889
36.15546927392997,47.2912721904534,56.65859431148456,88.412558650581,0.8462403506391922,0.9910851251302,0.8433671982837249,114.68784019434067,29.746092108632418,138,88,0.19075472456836123
36.519712233679705,64.13109587859806,89.19204889263351,96.55245271653797,0.2562479835361493,0.2303723259356979,0.09089845691615268,68.37209693347589,13.273669828931915,112,73,0.7496130656721816
37.83462715092448,43.55084534917906,45.93224964314186,85.2613955163438,0.9810560290273046,0.7981270587735635,0.9505736643214007,124.81396687147239,29.359740847107243,132,89,0.1469459757330716
36.28124467744894,54.764589867551834,71.85853267101821,97.26856866164619,0.0907545683981506,0.03362517517793795,0.14388256484421078,81.8028481105616,15.779194315865588,114,71,0.7525998938950784
37.88091716870583,31.171018584879583,44.762933073313924,89.05341785168795,0.9351915551516768,0.8397454206953062,0.9081223896094985,128.041028809702,21.28135040250524,137,88,0.14718340010558642
35.491207710248304,69.69852579781812,72.47912897808702,98.39347691409415,0.015958642743212015,0.1020195573481976,0.27168536847943486,75.41170001259133,16.7321968357693,115,76,0.7466742509709756
38.850753580600674,59.59601990264689,61.6558631821106,91.27865054506577,0.4415855427768896,0.60639720410651,0.6785156405557333,106.83386379587944,23.317027034935833,120,77,0.38115994948586507
36.232145281013835,49.44010659263074,50.03035920700333,85.32047355518088,0.7486550117223632,0.8046144776939167,0.7162403225206961,116.3637619616582,29.80322072727826,130,88,0.2571304760929043
36.14623456606127,53.514197716078826,73.78492256301271,95.10679702681799,0.6693444502937853,0.5304130693756413,0.3241015490855996,94.88290556707562,18.86977023801081,118,76,0.4657836059755941
36.995974690271126,46.64477403755871,63.79317629774781,94.20717189234578,0.6391773847085453,0.45418663331117043,0.6359266335216054,86.72087746975546,16.03853027824125,124,77,0.4061491702745347
37.5597019777867,45.72411304522116,54.50743200469715,89.67761511379429,0.919817024623992,0.6702505862272009,0.9995680745455207,121.62000262570078,23.84339027958528,134,86,0.18976846934134697
35.50118292839754,55.42937726196885,77.00369201241011,97.0463239846838,0.06943890651094284,0.054306856983730764,0.28842147782748273,63.63913138116427,17.934474484468275,114,76,0.773739628375152
38.92094509843087,56.58808709911013,67.33871586365733,90.11995611730315,0.3446093858731485,0.3338873987520341,0.6142047139596175,101.44701546230317,20.542158101494024,121,82,0.47358688409190247
36.80696573242479,41.435447040966444,57.36819047893868,85.64928506708941,0.92813938188282,0.9802375863724497,0.8939605296342198,114.49020393750803,28.324894744194488,131,85,0.1785379729904533
38.98363167627181,51.452682180995424,56.298701607470356,93.11128458626408,0.4025752423993832,0.5611696739776713,0.4315105164407629,90.80331337435832,21.09260547576313,129,75,0.4497638525146719
37.23650954306059,46.475807684425895,53.46184261822434,85.65160216586168,0.8407532488278315,0.7571803059965412,0.9092383801680181,110.4850861986356,25.218157013832556,139,86,0.2072693732911434
37.948251520929574,57.95281386652643,63.553073521870566,91.49457991128331,0.6741606108870001,0.32619594379070505,0.4173150192370372,93.64836952435097,19.201631593594033,124,76,0.4405606290102158
37.24026519560307,48.143900614116596,50.62588036701864,87.6265913222536,0.7233981599228226,0.6814869573110667,0.7205045114344584,138.22151238917326,23.912768554069455,138,87,0.22872528497769987
36.732723686587384,32.02091622021293,40.77876033375331,87.4281714920667,0.9897311331652862,0.7705624225967891,0.7781192076235215,139.382615410328,26.021543061264545,130,88,0.15536142459111946
35.928557313077945,60.09271990936958,71.40374863058224,98.75718007142217,0.09091759026499198,0.29569956807177555,0.14608934239121024,74.58095200759625,15.658298067556336,113,73,0.7245510129857284
37.072192732688244,32.21441186652631,47.5808097076607,86.57834240582034,0.8290949284127173,0.8101441927277993,0.8329227798800346,125.84175265676373,27.35115824840396,137,89,0.1878735310668047
36.94926175149963,38.6880663801322,50.89261742214272,89.03812934781487,0.7765261667264194,0.7565918921336063,0.9366059287694273,129.01365258635008,22.19328184030919,134,85,0.1991056010483201
37.89710499574384,43.72180123188121,58.5053010695483,93.29014454661406,0.4121869883744905,0.3966361763415549,0.6820520000339099,97.34350183299777,24.349152385117208,122,76,0.4335241449349897
36.3542213588141,31.541165582686624,44.15081872411407,85.03091911320449,0.8990874162301898,0.8363014885412259,0.8033284138651564,135.5670957492773,27.374894844599194,131,88,0.16447808472798686
35.358124495860274,60.04362919860087,84.436596381567,97.43093916770093,0.21380455246251256,0.29140439558256326,0.03899897556714209,89.19778316464398,16.66468065721512,114,76,0.6975495397761469
35.43097078107972,65.41281466003511,80.38307109936909,98.57308907732636,0.2779385008665998,0.0050003521765063065,0.07173704898004372,77.9896660326192,12.634195823755558,116,77,0.7440417758571602
36.405898912538504,41.401712848382864,56.49412589868861,95.6674823697487,0.6710704636744549,0.5986123467275697,0.4247635051145295,93.8746749395212,23.932233079779166,128,76,0.3848696054335483
36.60067182122192,50.57346886267533,65.18315446722,95.15965342345132,0.5249591990139192,0.5099971026965673,0.31333210176946996,104.63379889672618,16.71556445815656,122,77,0.4621206381032269
37.86378526777665,44.342638558768634,74.00751363779035,95.28021820954957,0.6917751758054145,0.6242690153896224,0.5957882118186191,104.62414696118437,22.92096613823093,125,84,0.35572889424079845
36.14439681795835,31.35005093367644,47.496498486999954,85.63068829008076,0.8616942623350361,0.8918798509786883,0.8782313914826275,139.253057033006,23.668683942862295,138,88,0.13565699305576617
36.46654964371568,54.29581156875614,72.92005086442174,94.97701964424171,0.5261143464977865,0.6561935829395455,0.5055569191817951,91.60930770603774,21.1726044517266,125,82,0.43058687108215193
38.330587058508335,42.5261985324411,69.30393632379452,91.39379061788955,0.5260839873140769,0.36647246938838873,0.4415823548579271,102.48373994457037,16.113080153719423,118,84,0.47151080194618544
38.22379276954342,46.25117406940525,64.20994270856565,94.40225585698579,0.3493421485799182,0.3076686230256061,0.3590983635096791,94.85290649258086,22.709968365327775,129,75,0.5238529038144023
36.45282937261213,64.08950900380192,89.34790072285074,99.8124235508627,0.09296088219453884,0.23499185158810945,0.12535868935290778,66.87304954859594,13.97237313691906,117,72,0.786203763348834
36.23413403285521,38.54979375841231,44.42477392892128,86.46327548833703,0.8270074082052358,0.9920207771905939,0.8574065236280433,115.83888941609673,20.996611527312485,139,89,0.1674894007493571
36.32248342219101,58.28457552682614,87.04657670789584,99.76971274923977,0.08792841798878465,0.2041090734862074,0.1739724798141032,79.53624272208151,17.804646800565177,112,76,0.7620336946643097
35.38742888065094,62.89145902640117,73.25863458454201,98.0290264381618,0.19179263306434918,0.14823004481924051,0.11389766131344223,76.10770798225431,15.724333387632218,113,75,0.7295347911380419
36.65179136361915,52.95153563010014,71.21971123234272,98.70903269726374,0.16510134831618808,0.28952096733314486,0.02806529478678126,65.93033696586053,16.37550757760138,119,70,0.7341440255343233
36.18241220609738,49.34253230518341,56.11429051336436,88.23203687614044,0.7394695919918064,0.8460859586387656,0.8844312859468787,114.20970559303478,23.507023274307272,139,86,0.22249015251600224
36.98623215982286,65.22798234636879,72.65929821292927,97.83565119456468,0.21833372553645736,0.0405827964676126,0.12187427000206873,61.65659703326039,18.240809179175415,114,73,0.7720896360193962
37.21343009276571,49.12094287223866,59.26959894948655,86.8791060950397,0.9712104959363678,0.802066284609093,0.7944356871150874,131.648889080141,27.89143951292912,133,86,0.18226749698122424
36.1235362978164,53.98428044997529,85.2613453125738,98.72960764882612,0.16039000885877686,0.07625053340159418,0.21425194121567329,89.21992458631556,18.51922503142683,113,70,0.7215958344392871
38.795042986862896,59.28873466350004,78.53965348735521,94.4568224739318,0.31406421789873684,0.436218914126835,0.3041562664167344,80.37290936891739,19.043014552436293,119,80,0.6
38.30424422113061,57.9716636081551,67.17871853877514,92.87776342330453,0.4753237544548954,0.5473226603907889,0.39158283121246745,102.25543986241647,20.250072246417687,124,80,0.4497815934647105
36.17781836030393,55.772354986142105,67.29029038944796,91.59583166258535,0.6772088463427035,0.5735833657298568,0.6436549579415338,86.92162983362554,20.148423112642966,125,84,0.37324823257189743
36.45615954389787,36.74413151131504,49.007007715615856,86.19684918171023,0.759194191172818,0.8099736336973871,0.8197897768077358,122.62046711122785,25.03929007724244,135,86,0.21536727797556554
35.33099360749137,67.56379473982528,70.36483216490663,96.82608750950783,0.15374629063104223,0.10083189821268795,0.2628559958899129,64.44320848675626,12.56419011036742,112,78,0.7362815459394144
36.24421982802005,30.274911080226904,56.3924973909529,88.6358140487007,0.7940103083371834,0.6848111402008916,0.7112463870608977,124.3889586859858,27.066877084605437,134,89,0.257722371179551
37.68499001082894,40.29959494943404,73.38743500323822,93.38467509279144,0.5852539013488829,0.3440179372394662,0.5712201664157291,96.48932131994813,18.532470615248094,121,81,0.4506658685754781
35.33333404648316,51.994866944576174,86.17492173797169,96.54006585484308,0.04865939512614453,0.13347718718013551,0.00791056000283733,61.10468828008182,15.671444602768375,112,72,0.8640219589319111
35.18003029909378,65.97785809715867,74.90479070401364,96.00546145935581,0.16804721605689815,0.17928010992967347,0.08756327081449107,60.74765451366784,15.895627441117067,118,70,0.7559661099293065
37.23916986964051,47.87028840260899,67.76059001126397,90.28911824684933,0.4366279878004365,0.5360020347842331,0.5755515696123745,104.40179899801836,17.537821445716098,120,76,0.4256303294350263
36.255720893388464,42.998332562868995,57.03919664939183,91.9097109186988,0.644828907500046,0.31240234373242337,0.36670265950886705,96.30448181985136,20.718948701670378,126,78,0.43987114340746736
36.58787046340687,44.06312976379981,79.13598703748266,93.0104293260162,0.4506700589982937,0.5969189068014955,0.46336026738099684,109.70739000150427,23.32367334584709,125,78,0.4355533446485439
36.28262291820656,58.07615761886346,70.41048522312471,96.90939909131913,0.008040071794622128,0.13871401821483523,0.2627867221333826,76.30941892097086,12.162690455668015,112,73,0.7431046061986525
37.04613084953824,35.768108756374914,52.67423199531058,87.16033642533309,0.8500593806568355,0.7816386373510147,0.9325438233185783,126.13769093803657,22.40512042405537,135,88,0.18271865340451815
37.083268429321734,43.74038533006485,59.650425445120774,85.6445129253675,0.8273717821557867,0.9376838343104928,0.8197424983281854,110.70507268454972,23.60806826245751,131,89,0.22669025269069212
38.62862317916292,51.21455796385381,54.93847682118314,93.60306433454488,0.526114755339212,0.6327104786326869,0.4803205120923744,87.28547880912421,20.569406962404685,117,76,0.43718091945624815
37.085392166316495,36.4935185378012,54.10278291141127,89.9232723879542,0.7910092846642511,0.8168133380388808,0.7125918178730518,123.59044251140566,28.76352113027192,136,87,0.23663789277707695
36.43368256086659,57.70433858664747,53.2630469466133,94.41070313049917,0.6937862521097122,0.34287962129092897,0.5084316091803986,92.82221694082588,17.947207525062346,119,78,0.420847012458263
38.47042912796464,42.30324802777425,68.75364451257789,94.82664193074255,0.5006356186693438,0.4751033606337124,0.406862286071104,109.56854804561453,16.246188570614652,122,80,0.4501042119885318
36.89680817050945,52.118114906310765,73.07727137526369,92.03060234538556,0.6031979991102683,0.41166953702139103,0.42766686573226886,108.06911403836688,23.774884701384067,116,80,0.4506732624024361
37.743567133184406,43.708877664438035,44.084842127368574,85.29118915410137,0.73538160246227,0.8714068277937657,0.7648698683172973,133.51749529037608,29.21029516053802,131,89,0.203291188157748
37.43230134844639,34.90704628332422,59.231014642751326,88.32882620132683,0.9409226927013234,0.9511330414303257,0.7920318254058497,118.73010090200845,29.111357701300832,139,87,0.17986551686514385
36.350742557246896,37.39626511974353,48.28282136431332,87.67844485228015,0.7384564218431385,0.6585492266355871,0.8103496672962869,136.3054399475437,27.608075414310772,135,85,0.2205332191743381
36.19289459554332,52.25181462057334,83.4961021052193,97.73166994016012,0.116458659035483,0.16034142522269315,0.020169183666985856,75.81266804296881,15.160921381074349,115,78,0.7867532183210162
36.505056200755234,54.89276086189021,87.7132573898928,97.15923811756481,0.19532195226788476,0.11455906786451017,0.24405655815174535,73.4336451275007,19.39127154452926,111,72,0.7423120313186548
36.35110830929261,57.43710016394475,88.476143035342,97.101301215523,0.1729093305212521,0.15416197443495092,0.24932828353844871,88.17374171323118,14.690064913140958,112,79,0.7009984763532698
36.01277174343367,35.64992131945704,42.76250586280494,86.51532880587551,0.8261006167586497,0.8824929994127128,0.8048455546924302,137.44087230563645,21.993238589505737,138,86,0.15498199679685432
36.58642154339613,38.80646836736698,47.18417493965381,89.03978664054509,0.8697241919653438,0.8056322782477092,0.9787229080770471,122.58964234577016,29.44266159655551,139,85,0.16107775664220828
37.07027003759308,52.02500394944353,78.82268854974411,90.57631631753732,0.44058471697306656,0.5368956453043826,0.4082064658724918,82.71944687145607,24.006692531353586,129,84,0.49447168793484186
37.72103946087293,53.42188128270549,53.28992664478395,94.55308754112329,0.4898088663120584,0.6610487657201588,0.6619179811587927,103.85116933947133,21.538259386244803,123,76,0.35705137929006725
38.10919061291255,47.37058946692915,69.2402288446999,91.63844576021128,0.678894990094533,0.6261865189627658,0.37715055294601996,94.48477583525865,21.331928069121084,122,75,0.41307837321105234
37.32982344897444,33.397620121014704,51.28833175559495,89.66727552624926,0.7192130571594365,0.8495782299045553,0.9315004318932237,121.81028551667065,29.173619850652766,130,85,0.22199286462414408
36.061951069813176,57.69833408870611,84.30676063548961,98.08280449282726,0.2980739735840016,0.18339454319198734,0.09609909635548006,86.83405431623771,17.634421353879073,110,78,0.7005318669594608
36.621964643431326,43.187078444115656,51.66381608554195,88.75711658765651,0.9829587549080352,0.7854191357035687,0.7326999969588928,121.75183290893534,27.89438398815455,138,88,0.19154384985861217
37.22543559346514,42.504052977767344,51.49076250508325,92.50235328451514,0.5402578804280871,0.6080517076822853,0.44652868228463294,87.35603344594145,23.89340900472991,124,82,0.4178856360535511
36.772725906808404,52.18666966035477,82.45250367820412,96.00209641628193,0.1090615408289476,0.06054391676280062,0.0007688356509727878,72.36534000560064,14.406108583440249,115,74,0.8151018483963982
36.97769316051384,48.654210162655225,52.91068712821044,89.63096493207313,0.9390842512046937,0.6909793016259198,0.9147029440367731,125.29677727192615,20.412697473746217,137,88,0.1821818426503013
35.47248377749556,61.43473415143936,89.71788559804051,96.58392914992339,0.0006141932561046114,0.19247414391830822,0.2083557373951399,74.99754001687955,18.792822360185294,110,71,0.7957310826261934
35.81116200576442,62.46556419020776,79.6264252305808,97.23896092005373,0.07577958550795183,0.10677711502844828,0.03430297258190305,80.38442329599673,19.85888837528719,119,73,0.7721677275876064
37.864056211020035,31.423165703468655,55.317172877694844,88.56803683131736,0.765916825033119,0.927947259010802,0.906588786970163,131.05587280472648,25.800435552980986,137,85,0.17800303747231494
36.81417205129896,53.67719450017667,60.7434864951281,92.06385598566342,0.5999270989100023,0.40200550937718194,0.3129020547194385,92.75929869101391,16.589223830563704,117,79,0.48363922450281704
35.91852743756937,53.55914787149508,84.16779076872855,98.03147784022848,0.1510231286916608,0.12347560478409292,0.23091608703282362,82.48902628205484,19.113055413090184,112,70,0.7266699016886882
36.06721293601735,67.794425190747,85.31462571892772,97.09076597223545,0.23021861533167903,0.214869666021994,0.03323523858964178,82.73173265853798,13.04897926396832,112,72,0.732912469972022
38.004183380486154,42.1991192352436,71.1837184374747,93.89006685605543,0.5207046236667513,0.36793457520483497,0.36677389147814476,106.75593534957281,17.219342448996372,115,83,0.4955343142317731
37.55282592148399,40.466592623894826,54.77733354266066,86.37332934893952,0.7529235731283658,0.7975388058966245,0.7762063447286688,124.0940622709304,23.612427940410104,139,87,0.2223338574748921
36.82076584607126,43.22741222140829,59.467652383296425,89.00920084226404,0.7692937931584191,0.8749859216198912,0.9724104629007164,122.86254225024062,25.598410955839917,132,88,0.20494497085107866
36.8428434773991,44.863233755908816,51.06898064719189,90.39496827930057,0.44918648509835074,0.6255636427139237,0.4435996564024667,84.429699590729,23.57629557659949,128,84,0.4268130114383383
37.091284664945206,56.87011077585567,53.12374287312181,95.51186135871421,0.31499946418686914,0.6224427458981024,0.65344326580362,94.68951826303895,22.74350297237997,119,78,0.43641729383439
38.43350804172739,59.98965408047705,63.23079870546702,94.64300836509271,0.5606193709391742,0.5656808731572649,0.374673154789806,95.59415441782973,16.54703131702989,122,84,0.44639447895649487
37.84779321667528,58.66327023099761,73.1467447344586,93.899195774454,0.588928677151531,0.402721190818101,0.31385015087136414,102.74033268416497,23.314223620399687,122,83,0.4770526170840662
38.1997821777099,44.373407928093364,74.2393354734242,93.08423309527525,0.42306320508921297,0.47736507847915194,0.38487518910053087,93.73654706546336,23.940447348497027,120,79,0.5131694913116824
37.38210131441147,53.52916468925806,76.49550471058198,91.36971037271643,0.35356703547856977,0.5699687108417988,0.3017340434437365,87.5745117262135,21.356361303103412,125,81,0.5298340857940622
35.84107673189985,69.00979191665083,80.82427612008118,99.69841966084341,0.1446785756939035,0.2088048539223985,0.2525186402485235,85.94368016965028,18.449579269318704,112,77,0.695808431777956
36.164945626868644,42.09845290549288,50.61299498214575,90.02078645458519,0.6798883962842284,0.6725792704638275,0.5537163625345292,105.75193876784392,21.852724320945832,128,76,0.3
36.62584106671312,54.67059924735264,84.4600113591665,96.47964468998826,0.08118248889815559,0.12975413731719354,0.02513011030797205,72.50712742118732,19.413337386751635,115,79,0.8086315275263203
37.48541304239996,44.75769969669212,44.65456697831104,87.97638420552028,0.9852824055597502,0.6461599433123313,0.8351870275324507,131.77276626359827,21.375521114751397,134,85,0.17361773671188307
35.076833567388746,62.453126660396116,77.76373375415783,96.5009701048192,0.241556993241399,0.11387801235824183,0.13541856679810724,61.37998392929661,16.073054934343293,116,70,0.7473268833266586
37.867750035055806,34.28812965986329,43.98439371674153,85.77846298877967,0.9200205548004717,0.7735740998525495,0.741892699062875,126.99172161893293,26.88396704926908,130,87,0.19709753551426962
36.01151732099624,34.99913892795242,43.603172954652386,85.43309880427347,0.7988134201102652,0.9639294563328241,0.781353335713361,122.94096369164006,21.191570455404648,137,85,0.17914957554715133
36.44719167703891,43.523551241508684,53.163196485951474,89.181892887052,0.8454576219148311,0.8285358113812309,0.9113758096400051,118.44661588184587,27.98704573842639,136,88,0.19637933485228798
37.202230023486415,42.391759097956594,44.82992970513736,88.83297972356026,0.8001112622726889,0.966377201581621,0.7085372175531767,122.89648274374544,22.284184568319358,134,88,0.20622067688335372
36.41702102871467,36.490236003506844,49.49538012087302,89.8754358485384,0.8310331507969959,0.7673787158864912,0.7243837314522663,116.803086600523,21.825971310870994,134,88,0.2428561061154302
36.48634438199891,44.279052650131796,56.06023763052641,89.11328734240213,0.9513524142716556,0.8196576060965804,0.8940018259479715,120.77693421865169,23.28308710357912,132,85,0.1879023740565652
35.100425377222834,62.758694114438455,82.06258212985882,96.3316005341355,0.2251573393310356,0.2393811090272711,0.20979818545045376,60.26687433654396,12.720258361540097,110,78,0.7394298843812026
37.30108775102471,45.280317642792134,71.57813911366114,94.2519264284363,0.3740051568611962,0.43845046102646146,0.324102257818703,102.42613363936547,24.667042094175304,127,82,0.5059580248166149
37.52323923065744,39.2107899454828,49.756686370880246,87.74858627581655,0.9031902059006978,0.681414208992722,0.8130849915058815,123.11234248272424,28.203450150475305,133,86,0.21251820806214913
37.18710946331976,42.903274167225455,74.61084045187475,93.13745420801165,0.34059650728350777,0.36388735867483896,0.6136787114753526,93.25865604875288,20.456348682944718,126,79,0.4914417968351276
37.64336500476131,44.481651831560065,57.24678521649204,95.0220675630181,0.33899027516047237,0.35958545541938003,0.4297630031259119,83.95017589018212,21.443527196850848,116,82,0.550222827547189
36.74650358325868,48.27576887746518,41.11481707174883,86.50831120815575,0.9079628626656603,0.7300531713601057,0.871223122519996,119.91073066097184,26.394684394921036,133,89,0.18638898916700236
35.89401111735273,69.5035798222267,77.0855954150745,98.80805767802775,0.1451409386294589,0.031169134538709963,0.23440108293433162,61.62116036302883,16.62991612139086,117,78,0.7696588357955737
38.52871367584138,51.97168518925965,74.82882138086434,94.76932997880749,0.31574477669685147,0.39323824006261665,0.5530413332008307,86.94041443388514,20.824641914839017,127,81,0.5185650077319133
36.51580565408988,47.15124675322568,44.66665645298653,87.02598571287665,0.7414736696902171,0.7631539707401436,0.724233764162303,137.45230295836419,26.365444885767243,133,87,0.21669274328587862
35.89029791300117,60.355096939194524,78.32483754044408,97.09925493094399,0.021827979474768198,0.24233599310101528,0.07122208167850379,79.90040494326911,12.15571389456359,110,74,0.7801930403594372
36.93599584322755,51.287343458369506,74.21237468776197,94.39126412982885,0.3496957895453896,0.42076541621379254,0.6337087894633329,87.99576059903413,19.363250964428435,125,84,0.49171049166132175
36.734599069417044,56.72006635083196,77.43342668685673,99.05780722491868,0.18451073791077469,0.025636259678692295,0.024789237704141598,76.03908844532506,18.98788183441169,116,72,0.7800825845811902
36.265796467188814,67.99871059627944,83.42558130080275,99.49834684960288,0.13071596197158158,0.2600225567438353,0.20266650345759718,70.41079418981215,13.623056659114189,115,76,0.7356197231792148
37.44062162316431,46.29497398916926,53.92583198973982,90.00120838880586,0.4348309959939348,0.3540689096338073,0.5036676038309602,86.64004347852534,17.16423076039868,117,83,0.48905753738451874
38.31800620459251,50.60327687802858,71.47475956382112,95.28405241628039,0.6284605815624945,0.5997428310051058,0.6463745802705698,95.76600432167415,16.553802282904186,121,80,0.3884585060988533
36.77322182919717,61.601521444933084,79.55275481145674,99.98770688495752,0.0922943423120477,0.017746882993387125,0.06427747871017482,84.72035706934062,15.60597312367459,111,73,0.8014282293226678
36.95836375525946,40.0626494510308,49.67720437728623,87.98196799846231,0.7777105432310041,0.7331648384925613,0.8486527531991914,129.76504101076515,20.576832845835437,132,85,0.21632981978975163
36.31731538056477,46.42899036084715,63.10453461892263,94.80744819815203,0.6060159725433365,0.5145614043500335,0.4297607697806227,96.54093304091899,17.649651804089803,115,76,0.4495672487948442
36.090216682445835,47.61476119760778,50.46871333510147,95.7184938733343,0.4577400691643727,0.3018338125381101,0.675327879321068,81.03049086997939,21.23664896440735,124,77,0.4588920196790487
36.09290082544,42.304388764620214,51.738730131178144,89.26024207902347,0.8215003295762645,0.854062795545574,0.7785258607111071,117.1614405180519,29.983031557339583,139,87,0.21386424322483544
38.413588799175,54.628965214173995,68.18747260382045,91.93727258793083,0.44868224451943584,0.5300638218111788,0.5517885979931403,88.79972687785899,16.299340132988107,128,78,0.442631227801072
35.356986655914056,69.78971899522335,76.88351225672129,97.9263934123219,0.13581852246082765,0.27843205279026123,0.22193777295009778,79.84779700577431,14.000461718714385,118,78,0.6742454380785494
37.515631857095855,48.94433479787103,69.40734222620624,95.29785440951886,0.32670648433070354,0.448001935622738,0.6922009588005472,86.02661275640331,18.621161292639297,116,76,0.503379319328493
36.29518413844773,53.00272026432833,88.34815628797969,99.58833156881582,0.2492461454629049,0.23446466668197774,0.16723956936331066,88.9291717979331,14.93143453757081,111,72,0.6912167102121906
37.004099083557506,53.85237383292107,54.61042471816513,92.38273815363071,0.5198832881476378,0.43070245082176206,0.4386756298586837,103.62521732014987,16.224596226020395,127,80,0.4169063727554595
35.06109158747098,61.8392613742442,79.74696663737436,99.33385066744113,0.24156201717154963,0.2004663263654881,0.09780752488057737,83.53224636458218,16.318484503431698,116,78,0.6965352321514945
37.97326024591769,44.654669495723304,50.89110649309351,85.33329914911653,0.8049686390942196,0.812764278752521,0.7346670096509016,129.7738973786948,20.999369065686196,134,88,0.2110574099285838
